lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu_attraction.1.1,mu_attraction.2.1,mu_attraction.3.1,mu_attraction.4.1,mu_attraction.1.2,mu_attraction.2.2,mu_attraction.3.2,mu_attraction.4.2,mu_attraction.1.3,mu_attraction.2.3,mu_attraction.3.3,mu_attraction.4.3,mu_repulsion.1.1,mu_repulsion.2.1,mu_repulsion.3.1,mu_repulsion.4.1,mu_repulsion.1.2,mu_repulsion.2.2,mu_repulsion.3.2,mu_repulsion.4.2,mu_repulsion.1.3,mu_repulsion.2.3,mu_repulsion.3.3,mu_repulsion.4.3,omega_attraction.1.1,omega_attraction.2.1,omega_attraction.3.1,omega_attraction.1.2,omega_attraction.2.2,omega_attraction.3.2,omega_attraction.1.3,omega_attraction.2.3,omega_attraction.3.3,omega_repulsion.1.1,omega_repulsion.2.1,omega_repulsion.3.1,omega_repulsion.1.2,omega_repulsion.2.2,omega_repulsion.3.2,omega_repulsion.1.3,omega_repulsion.2.3,omega_repulsion.3.3,s.1,s.2,s.3,S_attraction.1.1,S_attraction.2.1,S_attraction.3.1,S_attraction.1.2,S_attraction.2.2,S_attraction.3.2,S_attraction.1.3,S_attraction.2.3,S_attraction.3.3,S_repulsion.1.1,S_repulsion.2.1,S_repulsion.3.1,S_repulsion.1.2,S_repulsion.2.2,S_repulsion.3.2,S_repulsion.1.3,S_repulsion.2.3,S_repulsion.3.3,cor_attraction.1.1,cor_attraction.2.1,cor_attraction.3.1,cor_attraction.1.2,cor_attraction.2.2,cor_attraction.3.2,cor_attraction.1.3,cor_attraction.2.3,cor_attraction.3.3,cor_repulsion.1.1,cor_repulsion.2.1,cor_repulsion.3.1,cor_repulsion.1.2,cor_repulsion.2.2,cor_repulsion.3.2,cor_repulsion.1.3,cor_repulsion.2.3,cor_repulsion.3.3
# Adaptation terminated
# Step size = 0.269186
# Diagonal elements of inverse mass matrix:
# 0.00152747, 0.00159725, 0.00174331, 0.00133035, 0.00134973, 0.00142221, 0.00161364, 0.00154317, 0.00150645, 0.00160986, 0.00166653, 0.00163235, 0.00147416, 0.00153037, 0.00152789, 0.00144704, 0.00142712, 0.00144249, 0.00152911, 0.00159963, 0.00154297, 0.00151208, 0.00158439, 0.00156275, 0.000480564, 0.000422399, 0.000480161, 0.000453072, 0.000472845, 0.000515955, 0.000133514, 0.000141428, 0.000136053
702.404,0.974569,0.269186,4,15,0,-682.128,0.525295,-0.901608,-0.0365592,0.495706,0.511116,-0.831519,-0.0463475,0.525043,0.294405,-1.0304,-0.203799,0.287237,0.385806,-0.8002,-0.0162556,0.586881,0.450935,-0.807142,0.0183837,0.608192,0.171613,-0.964085,-0.215487,0.364746,1,0.863963,0.824994,0,0.503555,0.171389,0,0,0.538526,1,0.7559,0.853651,0,0.654687,0.037823,0,0,0.519471,0.833322,0.847128,0.837646,0.833322,0.731887,0.691053,0,0.426576,0.143563,0,0,0.451094,0.833322,0.640344,0.715057,0,0.554604,0.0316822,0,0,0.435132,1,0.863963,0.824994,0.863963,1,0.799068,0.824994,0.799068,1,1,0.7559,0.853651,0.7559,1,0.670037,0.853651,0.670037,1
694.451,0.844015,0.269186,4,15,0,-682.437,0.541697,-0.885127,-0.0210546,0.50203,0.516812,-0.830377,0.00573447,0.542844,0.250349,-1.05734,-0.227525,0.32642,0.378962,-0.82431,-0.0324779,0.605845,0.438706,-0.80692,-0.0244872,0.603558,0.163985,-0.966062,-0.234192,0.376548,1,0.867589,0.82857,0,0.497283,0.173788,0,0,0.532231,1,0.762246,0.854296,0,0.647288,0.0355778,0,0,0.518568,0.829954,0.85153,0.835511,0.829954,0.738778,0.692279,0,0.423451,0.145202,0,0,0.444685,0.829954,0.649075,0.713773,0,0.551185,0.0297257,0,0,0.43327,1,0.867589,0.82857,0.867589,1,0.80528,0.82857,0.80528,1,1,0.762246,0.854296,0.762246,1,0.674212,0.854296,0.674212,1
703.395,1,0.269186,3,7,0,-684.315,0.489778,-0.883323,-0.0367921,0.499344,0.476172,-0.848286,-0.0346863,0.502107,0.268538,-0.997647,-0.229097,0.337337,0.398018,-0.801757,-0.0188827,0.600231,0.398833,-0.830111,-0.0315267,0.595886,0.206462,-0.934614,-0.220244,0.363585,1,0.864161,0.820516,0,0.503216,0.16384,0,0,0.547641,1,0.75087,0.85406,0,0.66045,0.037849,0,0,0.518796,0.832943,0.84918,0.834196,0.832943,0.733828,0.684471,0,0.427321,0.136675,0,0,0.45684,0.832943,0.637624,0.712453,0,0.56084,0.0315734,0,0,0.432777,1,0.864161,0.820516,0.864161,1,0.791504,0.820516,0.791504,1,1,0.75087,0.85406,0.75087,1,0.666286,0.85406,0.666286,1
704.386,0.633583,0.269186,5,31,0,-684.955,0.431262,-0.77677,-0.0683892,0.519749,0.383875,-0.750352,-0.0487068,0.54939,0.188248,-0.924594,-0.220829,0.375808,0.438683,-0.688707,0.0947747,0.678027,0.54829,-0.672961,0.118353,0.706135,0.216668,-0.837245,-0.138571,0.466335,1,0.866377,0.819864,0,0.499391,0.164928,0,0,0.54829,1,0.75199,0.854834,0,0.659175,0.0312218,0,0,0.517962,0.831664,0.844003,0.834678,0.831664,0.731225,0.684323,0,0.421487,0.137662,0,0,0.457645,0.831664,0.634682,0.713511,0,0.556346,0.0260601,0,0,0.432331,1,0.866377,0.819864,0.866377,1,0.792675,0.819864,0.792675,1,1,0.75199,0.854834,0.75199,1,0.663407,0.854834,0.663407,1
705.178,0.917205,0.269186,5,31,0,-691.489,0.497629,-0.861089,-0.0576649,0.505931,0.491887,-0.805221,-0.0688093,0.565713,0.23988,-0.98333,-0.236379,0.332571,0.365259,-0.771088,0.0197109,0.56276,0.408857,-0.802154,0.00519657,0.556292,0.197045,-0.928334,-0.18732,0.343344,1,0.864105,0.815879,0,0.503311,0.158606,0,0,0.556045,1,0.747499,0.853508,0,0.664263,0.0272109,0,0,0.520369,0.838224,0.84943,0.842511,0.838224,0.733997,0.687387,0,0.427527,0.133627,0,0,0.468474,0.838224,0.634947,0.719089,0,0.564245,0.0229255,0,0,0.438417,1,0.864105,0.815879,0.864105,1,0.784833,0.815879,0.784833,1,1,0.747499,0.853508,0.747499,1,0.656071,0.853508,0.656071,1
695.184,0.829371,0.269186,4,31,0,-685.704,0.591651,-0.850508,-0.0693054,0.57027,0.535003,-0.826488,-0.0801244,0.555868,0.308904,-0.986022,-0.261816,0.37228,0.34695,-0.804153,0.00386071,0.578421,0.463718,-0.792249,0.059155,0.600225,0.142054,-0.982764,-0.192002,0.342734,1,0.860057,0.805927,0,0.510198,0.141697,0,0,0.574807,1,0.745861,0.867683,0,0.666102,0.0319633,0,0,0.496088,0.831377,0.848456,0.835126,0.831377,0.729721,0.673051,0,0.43288,0.118335,0,0,0.480036,0.831377,0.63283,0.724625,0,0.565158,0.0266933,0,0,0.414296,1,0.860057,0.805927,0.860057,1,0.765437,0.805927,0.765437,1,1,0.745861,0.867683,0.745861,1,0.668462,0.867683,0.668462,1
698.362,1,0.269186,4,15,0,-683.215,0.594372,-0.855605,-0.0714504,0.553406,0.528867,-0.821642,-0.0747366,0.548362,0.305706,-0.98195,-0.243704,0.36959,0.373674,-0.795106,0.00916686,0.579585,0.464138,-0.786717,0.0444716,0.599504,0.13525,-0.969865,-0.193194,0.35422,1,0.859661,0.803753,0,0.510864,0.145996,0,0,0.576773,1,0.747613,0.865965,0,0.664134,0.0297957,0,0,0.499217,0.835397,0.850662,0.835679,0.835397,0.731281,0.67168,0,0.434573,0.122006,0,0,0.481997,0.835397,0.635966,0.723669,0,0.564954,0.0248997,0,0,0.417185,1,0.859661,0.803753,0.859661,1,0.765539,0.803753,0.765539,1,1,0.747613,0.865965,0.747613,1,0.667195,0.865965,0.667195,1
701.338,0.815409,0.269186,4,31,0,-680.998,0.463264,-0.863468,-0.132184,0.499185,0.423605,-0.841143,-0.125208,0.507787,0.20939,-0.957777,-0.304584,0.32931,0.467324,-0.737138,0.0682805,0.648347,0.463241,-0.778321,0.0736278,0.634831,0.250771,-0.896515,-0.13653,0.4114,1,0.86094,0.820377,0,0.508707,0.162113,0,0,0.548362,1,0.739488,0.847301,0,0.67317,0.0495308,0,0,0.528799,0.812456,0.831223,0.821588,0.812456,0.715633,0.674013,0,0.422849,0.13319,0,0,0.450528,0.812456,0.61468,0.696133,0,0.559554,0.040694,0,0,0.434455,1,0.86094,0.820377,0.86094,1,0.788763,0.820377,0.788763,1,1,0.739488,0.847301,0.739488,1,0.659912,0.847301,0.659912,1
698.625,0.892752,0.269186,5,31,0,-684.955,0.447044,-0.783886,-0.0186602,0.546667,0.415573,-0.738231,0.00180818,0.565489,0.184658,-0.882594,-0.240629,0.340084,0.449917,-0.717458,0.114815,0.671124,0.547045,-0.714505,0.135435,0.683172,0.201697,-0.890214,-0.102488,0.421594,1,0.856673,0.796638,0,0.515861,0.163139,0,0,0.582026,1,0.745305,0.859742,0,0.666724,0.0133653,0,0,0.510554,0.832486,0.844955,0.832545,0.832486,0.72385,0.663237,0,0.435879,0.135821,0,0,0.484562,0.832486,0.629749,0.715774,0,0.563352,0.0111272,0,0,0.425059,1,0.856673,0.796638,0.856673,1,0.766615,0.796638,0.766615,1,1,0.745305,0.859742,0.745305,1,0.649681,0.859742,0.649681,1
699.479,0.945851,0.269186,5,31,0,-680.139,0.448608,-0.878193,0.00372303,0.472372,0.414891,-0.869892,0.00514632,0.47751,0.187382,-0.999879,-0.209952,0.303769,0.446442,-0.745787,-0.0259176,0.678318,0.495882,-0.795518,0.0590761,0.67177,0.228466,-0.907951,-0.24734,0.458569,1,0.862767,0.824701,0,0.505602,0.16865,0,0,0.539839,1,0.762205,0.869908,0,0.647336,0.0146624,0,0,0.492996,0.845034,0.856707,0.844388,0.845034,0.739138,0.696368,0,0.433152,0.142406,0,0,0.455833,0.845034,0.652986,0.73454,0,0.554577,0.0123807,0,0,0.41628,1,0.862767,0.824701,0.862767,1,0.796794,0.824701,0.796794,1,1,0.762205,0.869908,0.762205,1,0.672539,0.869908,0.672539,1
700.595,0.997008,0.269186,5,31,0,-683.918,0.521911,-0.850505,-0.121651,0.489967,0.513598,-0.845539,-0.113688,0.504536,0.272061,-0.980227,-0.3114,0.325944,0.452639,-0.705025,-0.00865846,0.613351,0.500188,-0.749494,0.0197887,0.666095,0.229182,-0.834697,-0.223139,0.387823,1,0.870685,0.817773,0,0.491841,0.163737,0,0,0.551759,1,0.750753,0.859663,0,0.660584,0.0675287,0,0,0.506378,0.850927,0.868886,0.850241,0.850927,0.756526,0.695304,0,0.427354,0.139216,0,0,0.469128,0.850927,0.652318,0.730921,0,0.573972,0.0574157,0,0,0.430543,1,0.870685,0.817773,0.870685,1,0.792555,0.817773,0.792555,1,1,0.750753,0.859663,0.750753,1,0.690003,0.859663,0.690003,1
697.165,0.747321,0.269186,4,15,0,-680.898,0.384222,-0.753681,0.0183291,0.564278,0.397835,-0.705947,-0.00102893,0.586267,0.143027,-0.872512,-0.161405,0.394802,0.347135,-0.716183,0.0458456,0.697471,0.410603,-0.79022,0.0519521,0.714494,0.141357,-0.879495,-0.199357,0.431974,1,0.856981,0.808822,0,0.515349,0.162947,0,0,0.565027,1,0.75046,0.855323,0,0.660916,0.0116942,0,0,0.517963,0.82917,0.848829,0.836009,0.82917,0.72743,0.676182,0,0.437443,0.136225,0,0,0.472368,0.82917,0.637012,0.715057,0,0.561004,0.00977642,0,0,0.433022,1,0.856981,0.808822,0.856981,1,0.777119,0.808822,0.777119,1,1,0.75046,0.855323,0.75046,1,0.649614,0.855323,0.649614,1
700.96,0.996459,0.269186,4,15,0,-687.749,0.424917,-0.763623,-0.00663835,0.600688,0.37504,-0.720895,0.00259771,0.617705,0.158014,-0.915269,-0.157341,0.397728,0.375074,-0.794302,0.0217428,0.6698,0.449811,-0.795843,0.066853,0.667588,0.1612,-0.877007,-0.17496,0.448104,1,0.860215,0.812512,0,0.509931,0.172047,0,0,0.556978,1,0.748227,0.857565,0,0.663442,0.00921752,0,0,0.514293,0.832588,0.844809,0.832852,0.832588,0.726717,0.676702,0,0.430794,0.14329,0,0,0.46388,0.832588,0.632109,0.714224,0,0.560482,0.00767682,0,0,0.428329,1,0.860215,0.812512,0.860215,1,0.786667,0.812512,0.786667,1,1,0.748227,0.857565,0.748227,1,0.647769,0.857565,0.647769,1
706.284,0.958837,0.269186,4,15,0,-686.6,0.484033,-0.856632,-0.0978667,0.57287,0.456593,-0.808618,-0.118702,0.566155,0.220588,-0.99257,-0.262063,0.356247,0.387912,-0.814145,0.0542937,0.67519,0.489762,-0.796293,0.0960106,0.667733,0.193511,-0.97672,-0.169295,0.42924,1,0.863675,0.814382,0,0.504049,0.165745,0,0,0.556156,1,0.745647,0.860238,0,0.666341,0.0615804,0,0,0.50616,0.838227,0.845197,0.839888,0.838227,0.729976,0.68399,0,0.42602,0.139207,0,0,0.467109,0.838227,0.630219,0.722503,0,0.563189,0.0517206,0,0,0.425117,1,0.863675,0.814382,0.863675,1,0.786906,0.814382,0.786906,1,1,0.745647,0.860238,0.745647,1,0.682468,0.860238,0.682468,1
707.882,0.899435,0.269186,5,31,0,-688.973,0.453514,-0.816446,-0.00200465,0.498462,0.439541,-0.802986,0.00112705,0.483823,0.206717,-0.938025,-0.200793,0.305486,0.387049,-0.699828,0.00592823,0.676409,0.462141,-0.688432,0.018614,0.655973,0.208243,-0.852684,-0.204613,0.434983,1,0.860829,0.814091,0,0.508895,0.159631,0,0,0.558367,1,0.738753,0.863427,0,0.673977,0.0298338,0,0,0.50359,0.823805,0.847212,0.840136,0.823805,0.729304,0.683947,0,0.431141,0.134112,0,0,0.469105,0.823805,0.62588,0.725396,0,0.571001,0.0250645,0,0,0.423084,1,0.860829,0.814091,0.860829,1,0.782028,0.814091,0.782028,1,1,0.738753,0.863427,0.738753,1,0.657966,0.863427,0.657966,1
704.667,0.477589,0.269186,4,15,0,-686.597,0.474465,-0.836143,0.00646818,0.465416,0.478461,-0.791798,0.00643817,0.505244,0.208123,-0.960243,-0.202425,0.296823,0.450015,-0.664663,0.0257607,0.582091,0.507842,-0.716624,0.0237227,0.624087,0.238474,-0.845477,-0.21619,0.379554,1,0.860239,0.8156,0,0.509892,0.154544,0,0,0.557596,1,0.759214,0.856276,0,0.650841,0.0317685,0,0,0.515541,0.839174,0.843178,0.836115,0.839174,0.725335,0.681935,0,0.429929,0.129217,0,0,0.466214,0.839174,0.640153,0.715945,0,0.548775,0.0265621,0,0,0.431051,1,0.860239,0.8156,0.860239,1,0.780411,0.8156,0.780411,1,1,0.759214,0.856276,0.759214,1,0.670773,0.856276,0.670773,1
705.37,0.895349,0.269186,5,31,0,-688.912,0.491945,-0.808504,-0.0405635,0.57239,0.489054,-0.772172,-0.0337163,0.605737,0.236779,-0.924221,-0.228486,0.405781,0.456935,-0.717507,0.0031974,0.696259,0.509915,-0.742158,-0.00267054,0.709277,0.251034,-0.915032,-0.22048,0.496399,1,0.862643,0.812219,0,0.505814,0.177691,0,0,0.555632,1,0.74051,0.859659,0,0.672045,0.0504598,0,0,0.508371,0.832588,0.851625,0.836221,0.832588,0.734648,0.679195,0,0.430764,0.148589,0,0,0.464631,0.832588,0.630637,0.718865,0,0.572331,0.0421955,0,0,0.42511,1,0.862643,0.812219,0.862643,1,0.790533,0.812219,0.790533,1,1,0.74051,0.859659,0.74051,1,0.670497,0.859659,0.670497,1
706.272,0.866142,0.269186,5,31,0,-691.435,0.47871,-0.839625,-0.142794,0.534368,0.469129,-0.798398,-0.146063,0.598434,0.241607,-0.985836,-0.316952,0.377645,0.426976,-0.739802,0.076113,0.583672,0.468158,-0.772853,0.0777968,0.625741,0.223058,-0.922233,-0.163287,0.36877,1,0.860198,0.814669,0,0.50996,0.163424,0,0,0.556423,1,0.756308,0.858787,0,0.654216,0.0304634,0,0,0.511427,0.835329,0.844426,0.837095,0.835329,0.726374,0.681955,0,0.430623,0.136801,0,0,0.465779,0.835329,0.638646,0.718886,0,0.552436,0.0255007,0,0,0.428113,1,0.860198,0.814669,0.860198,1,0.784117,0.814669,0.784117,1,1,0.756308,0.858787,0.756308,1,0.669437,0.858787,0.669437,1
699.296,0.870987,0.269186,5,31,0,-684.935,0.409038,-0.837734,-0.122527,0.482836,0.397604,-0.804767,-0.146226,0.533201,0.146814,-0.959079,-0.341464,0.318607,0.459261,-0.720138,-0.0136124,0.607547,0.51191,-0.759051,-0.0589753,0.620113,0.24719,-0.890397,-0.245112,0.393559,1,0.864702,0.815736,0,0.502285,0.167862,0,0,0.553532,1,0.749394,0.862055,0,0.662124,0.0467854,0,0,0.504651,0.839584,0.866236,0.853731,0.839584,0.749036,0.696419,0,0.435097,0.143309,0,0,0.472567,0.839584,0.649152,0.735963,0,0.573555,0.0399421,0,0,0.430836,1,0.864702,0.815736,0.864702,1,0.789683,0.815736,0.789683,1,1,0.749394,0.862055,0.749394,1,0.676997,0.862055,0.676997,1
704.766,0.925482,0.269186,4,15,0,-684.582,0.406731,-0.875591,-0.0113144,0.475333,0.414788,-0.836921,-0.0188747,0.511213,0.139047,-1.00735,-0.226407,0.322057,0.396489,-0.75039,0.0101826,0.610223,0.425193,-0.750499,0.0510534,0.60571,0.195798,-0.91852,-0.234585,0.416866,1,0.864536,0.821107,0,0.502571,0.15702,0,0,0.548752,1,0.754639,0.859897,0,0.656141,0.0400075,0,0,0.508898,0.835569,0.84337,0.842411,0.835569,0.729123,0.691709,0,0.423853,0.132276,0,0,0.462274,0.835569,0.636439,0.724387,0,0.553369,0.0337028,0,0,0.428701,1,0.864536,0.821107,0.864536,1,0.78879,0.821107,0.78879,1,1,0.754639,0.859897,0.754639,1,0.675162,0.859897,0.675162,1
704.974,0.886964,0.269186,5,31,0,-690.354,0.458244,-0.795653,0.0299297,0.477633,0.463857,-0.757292,0.0389501,0.520031,0.198696,-0.92227,-0.18503,0.301675,0.485693,-0.755028,0.0783619,0.64295,0.523856,-0.785139,0.042799,0.674689,0.255174,-0.918142,-0.159324,0.428123,1,0.858977,0.804161,0,0.512014,0.167729,0,0,0.570256,1,0.744942,0.855571,0,0.667129,0.0387945,0,0,0.516229,0.824035,0.849879,0.830186,0.824035,0.730026,0.667603,0,0.43515,0.139247,0,0,0.473418,0.824035,0.633111,0.710283,0,0.566979,0.0322066,0,0,0.428566,1,0.858977,0.804161,0.858977,1,0.776636,0.804161,0.776636,1,1,0.744942,0.855571,0.744942,1,0.663232,0.855571,0.663232,1
705.295,0.987637,0.269186,5,31,0,-692.835,0.471187,-0.882309,-0.0994892,0.532815,0.425804,-0.852113,-0.0867024,0.55487,0.16901,-0.993768,-0.307197,0.345275,0.356957,-0.74694,0.0441454,0.663338,0.427936,-0.716575,0.0862165,0.673578,0.161221,-0.865336,-0.185389,0.457295,1,0.866737,0.810548,0,0.498766,0.167724,0,0,0.561143,1,0.758855,0.86824,0,0.651259,0.029311,0,0,0.495279,0.845597,0.852548,0.848832,0.845597,0.738935,0.688019,0,0.425222,0.14237,0,0,0.476316,0.845597,0.646961,0.73699,0,0.55523,0.0248802,0,0,0.420408,1,0.866737,0.810548,0.866737,1,0.786186,0.810548,0.786186,1,1,0.758855,0.86824,0.758855,1,0.677957,0.86824,0.677957,1
704.501,0.551102,0.269186,5,31,0,-680.991,0.524227,-0.801884,-0.0124978,0.525256,0.474434,-0.73308,-0.0176084,0.543635,0.276198,-0.916625,-0.181973,0.343977,0.474484,-0.772752,0.027917,0.614387,0.545775,-0.750666,0.0828618,0.616238,0.254586,-0.881144,-0.207061,0.39627,1,0.85403,0.810872,0,0.520224,0.174063,0,0,0.558738,1,0.757524,0.858252,0,0.652807,0.0493589,0,0,0.510849,0.828961,0.838269,0.831014,0.828961,0.715907,0.673847,0,0.436088,0.144649,0,0,0.464319,0.828961,0.635009,0.71322,0,0.547228,0.0410179,0,0,0.424523,1,0.85403,0.810872,0.85403,1,0.783061,0.810872,0.783061,1,1,0.757524,0.858252,0.757524,1,0.682368,0.858252,0.682368,1
701.667,0.826999,0.269186,4,31,0,-682.595,0.480598,-0.81492,0.0129255,0.554116,0.481743,-0.809596,0.0291512,0.588131,0.203049,-0.96431,-0.168968,0.346842,0.454871,-0.785447,0.081159,0.589819,0.545696,-0.799537,0.084383,0.611782,0.248509,-0.960114,-0.134525,0.346018,1,0.854341,0.822615,0,0.519712,0.153668,0,0,0.54744,1,0.750697,0.858906,0,0.660647,0.0468346,0,0,0.509987,0.827913,0.85641,0.835213,0.827913,0.731667,0.687059,0,0.445087,0.128346,0,0,0.457229,0.827913,0.642904,0.71737,0,0.565785,0.0391169,0,0,0.425948,1,0.854341,0.822615,0.854341,1,0.782658,0.822615,0.782658,1,1,0.750697,0.858906,0.750697,1,0.675719,0.858906,0.675719,1
702.734,0.86718,0.269186,5,31,0,-682.708,0.413743,-0.80107,-0.0560618,0.524746,0.413724,-0.762285,-0.0562917,0.569086,0.162278,-0.938199,-0.226162,0.363584,0.367446,-0.714731,0.040377,0.742409,0.422788,-0.707007,0.0548399,0.694836,0.183402,-0.873872,-0.196006,0.543221,1,0.867822,0.819883,0,0.496875,0.153016,0,0,0.551704,1,0.760351,0.852449,0,0.649513,0.0470506,0,0,0.520688,0.830692,0.85388,0.843541,0.830692,0.741016,0.691605,0,0.424271,0.129075,0,0,0.465385,0.830692,0.649249,0.719076,0,0.554606,0.0396891,0,0,0.439222,1,0.867822,0.819883,0.867822,1,0.787543,0.819883,0.787543,1,1,0.760351,0.852449,0.760351,1,0.678721,0.852449,0.678721,1
706.169,0.892333,0.269186,4,15,0,-688.35,0.427356,-0.836042,-0.107934,0.523549,0.411701,-0.78299,-0.104168,0.569887,0.192012,-1.01552,-0.264128,0.381816,0.402104,-0.732181,0.0141481,0.644704,0.455199,-0.726431,0.0452042,0.685874,0.210378,-0.888986,-0.233394,0.428629,1,0.860522,0.810969,0,0.509413,0.165712,0,0,0.561132,1,0.744335,0.865661,0,0.667807,0.0370305,0,0,0.49926,0.838109,0.846322,0.844087,0.838109,0.728279,0.684529,0,0.431127,0.139875,0,0,0.473644,0.838109,0.629947,0.730693,0,0.56518,0.0312569,0,0,0.421419,1,0.860522,0.810969,0.860522,1,0.782273,0.810969,0.782273,1,1,0.744335,0.865661,0.744335,1,0.66907,0.865661,0.66907,1
708.228,0.982658,0.269186,4,23,0,-692.251,0.446261,-0.831799,-0.0809371,0.544515,0.422597,-0.798093,-0.0712679,0.5449,0.178698,-0.992512,-0.271359,0.392198,0.398899,-0.726936,0.0399825,0.675473,0.455167,-0.712845,0.067348,0.670984,0.164832,-0.909804,-0.187843,0.447889,1,0.858459,0.813152,0,0.512883,0.163424,0,0,0.558638,1,0.745965,0.867006,0,0.665986,0.0292616,0,0,0.497438,0.83567,0.84714,0.838677,0.83567,0.727234,0.681972,0,0.434483,0.13706,0,0,0.468517,0.83567,0.631936,0.727138,0,0.564183,0.024541,0,0,0.41719,1,0.858459,0.813152,0.858459,1,0.781874,0.813152,0.781874,1,1,0.745965,0.867006,0.745965,1,0.666244,0.867006,0.666244,1
696.874,0.86523,0.269186,4,15,0,-685.94,0.518667,-0.91178,-0.0598744,0.620611,0.49483,-0.854534,-0.0268112,0.625626,0.285093,-0.99351,-0.214463,0.405718,0.452312,-0.700551,0.0440077,0.751058,0.487677,-0.767626,0.038854,0.763203,0.23648,-0.87307,-0.161412,0.52642,1,0.870341,0.806806,0,0.49245,0.152655,0,0,0.570754,1,0.757652,0.859362,0,0.652659,0.0234432,0,0,0.510829,0.838141,0.854332,0.841583,0.838141,0.74356,0.678995,0,0.420716,0.128472,0,0,0.480337,0.838141,0.647286,0.723225,0,0.557587,0.0197294,0,0,0.429906,1,0.870341,0.806806,0.870341,1,0.777371,0.806806,0.777371,1,1,0.757652,0.859362,0.757652,1,0.666398,0.859362,0.666398,1
698.142,1,0.269186,4,15,0,-689.897,0.507896,-0.900294,-0.0317391,0.612032,0.51003,-0.865178,-0.031692,0.631024,0.286237,-0.997065,-0.234917,0.404658,0.437204,-0.723922,0.0435708,0.784615,0.481697,-0.764281,0.0604643,0.760898,0.240535,-0.865058,-0.156132,0.546232,1,0.867769,0.804909,0,0.496968,0.153811,0,0,0.573118,1,0.757215,0.857466,0,0.653166,0.0201698,0,0,0.514146,0.838391,0.853272,0.843559,0.838391,0.740443,0.678988,0,0.424049,0.129749,0,0,0.483459,0.838391,0.64611,0.723323,0,0.557328,0.0170144,0,0,0.433713,1,0.867769,0.804909,0.867769,1,0.774914,0.804909,0.774914,1,1,0.757215,0.857466,0.757215,1,0.66246,0.857466,0.66246,1
704.953,0.732496,0.269186,4,15,0,-684.015,0.505145,-0.871325,-0.0693745,0.566544,0.454314,-0.827163,-0.0703563,0.60281,0.219398,-1.01147,-0.234352,0.402783,0.450871,-0.766462,0.0348508,0.736922,0.525586,-0.710714,0.0686296,0.743812,0.233391,-0.894902,-0.190931,0.528423,1,0.857868,0.809197,0,0.51387,0.181605,0,0,0.558767,1,0.750139,0.862531,0,0.66128,0.0284883,0,0,0.505201,0.835453,0.847914,0.836256,0.835453,0.727398,0.676696,0,0.435717,0.151868,0,0,0.467272,0.835453,0.636053,0.721297,0,0.560708,0.0238235,0,0,0.422478,1,0.857868,0.809197,0.857868,1,0.787505,0.809197,0.787505,1,1,0.750139,0.862531,0.750139,1,0.665857,0.862531,0.665857,1
703.355,0.795587,0.269186,5,31,0,-688.521,0.475153,-0.798281,-0.0432263,0.451806,0.407843,-0.784282,-0.0357082,0.503464,0.200461,-0.927343,-0.224928,0.305415,0.403084,-0.763653,0.0476238,0.547047,0.436662,-0.717355,0.0529348,0.588456,0.197367,-0.884361,-0.167781,0.340811,1,0.867585,0.813079,0,0.497289,0.161517,0,0,0.559299,1,0.757863,0.867692,0,0.652414,0.0442111,0,0,0.495133,0.849017,0.856315,0.852031,0.849017,0.742926,0.692768,0,0.425836,0.137617,0,0,0.47654,0.849017,0.648969,0.7393,0,0.558672,0.0376692,0,0,0.421868,1,0.867585,0.813079,0.867585,1,0.785735,0.813079,0.785735,1,1,0.757863,0.867692,0.757863,1,0.686435,0.867692,0.686435,1
707.073,0.941158,0.269186,4,15,0,-690.835,0.479842,-0.858307,-0.0547669,0.5647,0.48167,-0.818842,-0.050073,0.563471,0.253913,-0.966581,-0.236917,0.380307,0.473363,-0.770311,0.0786,0.661769,0.531571,-0.754621,0.0679211,0.657969,0.230079,-0.899909,-0.139515,0.464189,1,0.86069,0.815752,0,0.50913,0.162772,0,0,0.555026,1,0.73784,0.848629,0,0.674975,0.0285725,0,0,0.528217,0.825915,0.835883,0.837478,0.825915,0.719436,0.683174,0,0.425573,0.136318,0,0,0.464822,0.825915,0.616748,0.710708,0,0.5642,0.0239289,0,0,0.44237,1,0.86069,0.815752,0.86069,1,0.784981,0.815752,0.784981,1,1,0.73784,0.848629,0.73784,1,0.645438,0.848629,0.645438,1
705.821,0.952573,0.269186,4,15,0,-689.003,0.496065,-0.86659,-0.0649412,0.552676,0.463701,-0.80784,-0.0755008,0.572115,0.267017,-0.970777,-0.222516,0.355355,0.457531,-0.74231,0.0883284,0.681234,0.487256,-0.765237,0.0829808,0.647866,0.24188,-0.882381,-0.146348,0.444859,1,0.863353,0.818331,0,0.504601,0.15048,0,0,0.554698,1,0.726777,0.848909,0,0.686873,0.0471952,0,0,0.526427,0.825619,0.832268,0.831681,0.825619,0.718541,0.68059,0,0.419963,0.125151,0,0,0.461332,0.825619,0.604874,0.706021,0,0.571663,0.0392513,0,0,0.43782,1,0.863353,0.818331,0.863353,1,0.782441,0.818331,0.782441,1,1,0.726777,0.848909,0.726777,1,0.649385,0.848909,0.649385,1
